"","id","sales_num","visit_num","lagged_sales_num"
"6352",277,4,1,0
"6353",277,1,2,4
"6354",277,3,0,1
"6355",277,2,3,3
"6356",277,0,3,2
"6357",277,1,1,0
"6358",277,0,2,1
"6359",277,8,0,0
"6360",277,3,3,8
"6361",277,0,0,3
"6362",277,3,3,0
"6363",277,0,2,3
"6364",277,2,1,0
"6365",277,5,0,2
"6366",277,2,0,5
"6367",277,6,0,2
"6368",277,4,2,6
"6369",277,9,0,4
"6370",277,3,0,9
"6371",277,7,0,3
"6372",278,5,1,4
"6373",278,3,1,5
"6374",278,0,2,3
"6375",278,0,3,0
"6376",278,6,1,0
"6377",278,0,2,6
"6378",278,0,3,0
"6379",278,0,2,0
"6380",278,0,4,0
"6381",278,0,2,0
"6382",278,3,2,0
"6383",278,0,0,3
"6384",278,2,5,0
"6385",278,1,3,2
"6386",278,2,3,1
"6387",278,0,2,2
"6388",278,2,2,0
"6389",278,0,1,2
"6390",278,0,1,0
"6391",278,4,2,0
"6392",278,2,2,4
"6393",278,2,0,2
"6394",278,1,0,2
"6395",279,3,2,1
"6396",279,0,1,3
"6397",279,1,3,0
"6398",279,5,2,1
"6399",279,2,2,5
"6400",279,0,1,2
"6401",279,3,3,0
"6402",279,4,1,3
"6403",279,2,3,4
"6404",279,2,3,2
"6405",279,2,4,2
"6406",279,0,3,2
"6407",279,0,2,0
"6408",279,7,2,0
"6409",279,2,2,7
"6410",279,1,3,2
"6411",279,0,2,1
"6412",279,9,2,0
"6413",279,0,5,9
"6414",279,0,1,0
"6415",279,0,5,0
"6416",279,0,5,0
"6417",279,1,4,0
"6418",280,2,0,5
"6419",280,3,0,2
"6420",280,1,0,3
"6421",280,0,0,1
"6422",280,2,0,0
"6423",280,5,0,2
"6424",280,0,0,5
"6425",280,0,2,0
"6426",280,3,1,0
"6427",280,1,0,3
"6428",280,4,0,1
"6429",280,2,4,4
"6430",280,6,3,2
"6431",280,3,0,6
"6432",280,2,1,3
"6433",280,5,1,2
"6434",280,3,4,5
"6435",280,1,2,3
"6436",280,1,4,1
"6437",280,1,4,1
"6438",280,0,5,1
"6439",280,2,2,0
"6440",280,2,5,2
"6441",281,3,3,12
"6442",281,13,2,3
"6443",281,10,3,13
"6444",281,7,3,10
"6445",281,19,3,7
"6446",281,11,4,19
"6447",281,13,1,11
"6448",281,12,3,13
"6449",281,11,4,12
"6450",281,9,5,11
"6451",281,23,4,9
"6452",281,7,4,23
"6453",281,13,3,7
"6454",281,20,6,13
"6455",281,16,4,20
"6456",281,10,4,16
"6457",281,14,3,10
"6458",281,14,1,14
"6459",281,26,2,14
"6460",281,15,3,26
"6461",281,15,3,15
"6462",281,11,2,15
"6463",281,6,3,11
"6464",282,3,6,2
"6465",282,0,4,3
"6466",282,8,7,0
"6467",282,3,5,8
"6468",282,0,6,3
"6469",282,4,4,0
"6470",282,0,6,4
"6471",282,2,4,0
"6472",282,3,4,2
"6473",282,9,2,3
"6474",282,7,4,9
"6475",282,0,1,7
"6476",282,0,1,0
"6477",282,2,0,0
"6478",282,0,0,2
"6479",282,0,0,0
"6480",282,0,0,0
"6481",282,0,0,0
"6482",282,0,0,0
"6483",282,0,0,0
"6484",282,0,0,0
"6485",282,0,0,0
"6486",282,0,0,0
"6487",283,4,4,2
"6488",283,1,2,4
"6489",283,22,5,1
"6490",283,5,2,22
"6491",283,2,6,5
"6492",283,16,1,2
"6493",283,17,3,16
"6494",283,1,6,17
"6495",283,5,5,1
"6496",283,5,3,5
"6497",283,10,5,5
"6498",283,10,3,10
"6499",283,3,5,10
"6500",283,2,5,3
"6501",283,5,4,2
"6502",283,2,4,5
"6503",283,7,4,2
"6504",283,9,7,7
"6505",283,7,4,9
"6506",283,19,3,7
"6507",283,43,3,19
"6508",283,3,5,43
"6509",283,5,4,3
"6510",284,0,3,0
"6511",284,0,3,0
"6512",284,0,3,0
"6513",284,0,2,0
"6514",284,0,3,0
"6515",284,0,3,0
"6516",284,0,2,0
"6517",284,0,3,0
"6518",284,0,2,0
"6519",284,0,4,0
"6520",284,0,4,0
"6521",284,0,5,0
"6522",284,0,2,0
"6523",284,0,3,0
"6524",284,0,2,0
"6525",284,0,3,0
"6526",284,0,5,0
"6527",284,0,3,0
"6528",284,0,3,0
"6529",284,1,3,0
"6530",284,0,1,1
"6531",284,1,2,0
"6532",284,0,4,1
"6533",285,2,0,0
"6534",285,2,0,2
"6535",285,1,0,2
"6536",285,0,0,1
"6537",285,0,0,0
"6538",285,2,0,0
"6539",285,0,0,2
"6540",285,1,0,0
"6541",285,0,0,1
"6542",285,2,1,0
"6543",285,1,1,2
"6544",285,0,0,1
"6545",285,3,0,0
"6546",285,3,0,3
"6547",285,1,0,3
"6548",285,3,0,1
"6549",285,1,0,3
"6550",285,2,0,1
"6551",285,2,1,2
"6552",285,1,2,2
"6553",285,2,1,1
"6554",285,2,1,2
"6555",285,2,2,2
"6556",286,1,5,2
"6557",286,2,1,1
"6558",286,4,2,2
"6559",286,2,0,4
"6560",286,7,0,2
"6561",286,6,0,7
"6562",286,6,1,6
"6563",286,6,1,6
"6564",286,1,2,6
"6565",286,2,4,1
"6566",286,3,3,2
"6567",286,5,2,3
"6568",286,4,0,5
"6569",286,8,3,4
"6570",286,3,6,8
"6571",286,9,8,3
"6572",286,2,5,9
"6573",286,4,4,2
"6574",286,3,6,4
"6575",286,1,10,3
"6576",286,9,2,1
"6577",286,1,4,9
"6578",286,2,6,1
"6579",287,12,2,9
"6580",287,11,0,12
"6581",287,14,2,11
"6582",287,0,3,14
"6583",287,3,2,0
"6584",287,5,1,3
"6585",287,0,2,5
"6586",287,0,3,0
"6587",287,0,2,0
"6588",287,3,3,0
"6589",287,0,1,3
"6590",287,1,2,0
"6591",287,0,1,1
"6592",287,4,2,0
"6593",287,5,0,4
"6594",287,6,2,5
"6595",287,2,0,6
"6596",287,13,1,2
"6597",287,15,1,13
"6598",287,13,0,15
"6599",287,8,2,13
"6600",287,0,2,8
"6601",287,0,3,0
"6602",288,3,2,0
"6603",288,4,2,3
"6604",288,0,1,4
"6605",288,1,2,0
"6606",288,0,3,1
"6607",288,0,1,0
"6608",288,0,2,0
"6609",288,5,3,0
"6610",288,1,2,5
"6611",288,0,2,1
"6612",288,0,2,0
"6613",288,2,1,0
"6614",288,4,2,2
"6615",288,1,2,4
"6616",288,1,0,1
"6617",288,1,2,1
"6618",288,0,1,1
"6619",288,1,2,0
"6620",288,3,2,1
"6621",288,1,0,3
"6622",288,3,0,1
"6623",288,0,0,3
"6624",288,0,1,0
"6625",289,9,1,6
"6626",289,7,2,9
"6627",289,8,1,7
"6628",289,7,1,8
"6629",289,12,1,7
"6630",289,13,3,12
"6631",289,6,1,13
"6632",289,8,2,6
"6633",289,11,3,8
"6634",289,9,2,11
"6635",289,8,3,9
"6636",289,8,3,8
"6637",289,3,3,8
"6638",289,9,3,3
"6639",289,6,2,9
"6640",289,6,1,6
"6641",289,4,4,6
"6642",289,11,1,4
"6643",289,7,5,11
"6644",289,11,8,7
"6645",289,5,4,11
"6646",289,10,4,5
"6647",289,5,3,10
"6648",290,2,2,2
"6649",290,1,2,2
"6650",290,3,4,1
"6651",290,0,2,3
"6652",290,0,2,0
"6653",290,5,1,0
"6654",290,2,0,5
"6655",290,1,3,2
"6656",290,5,0,1
"6657",290,1,3,5
"6658",290,1,2,1
"6659",290,5,3,1
"6660",290,3,4,5
"6661",290,7,3,3
"6662",290,0,4,7
"6663",290,2,4,0
"6664",290,1,7,2
"6665",290,1,2,1
"6666",290,1,6,1
"6667",290,3,3,1
"6668",290,3,4,3
"6669",290,2,4,3
"6670",290,5,4,2
"6671",291,0,1,1
"6672",291,0,3,0
"6673",291,1,1,0
"6674",291,0,4,1
"6675",291,0,4,0
"6676",291,1,0,0
"6677",291,0,1,1
"6678",291,2,0,0
"6679",291,1,1,2
"6680",291,0,0,1
"6681",291,0,1,0
"6682",291,0,0,0
"6683",291,0,1,0
"6684",291,1,1,0
"6685",291,0,0,1
"6686",291,0,3,0
"6687",291,0,0,0
"6688",291,2,0,0
"6689",291,0,0,2
"6690",291,0,2,0
"6691",291,0,4,0
"6692",291,1,4,0
"6693",291,4,3,1
"6694",292,38,0,32
"6695",292,31,0,38
"6696",292,30,1,31
"6697",292,46,0,30
"6698",292,36,1,46
"6699",292,27,2,36
"6700",292,25,0,27
"6701",292,28,1,25
"6702",292,26,2,28
"6703",292,24,2,26
"6704",292,26,2,24
"6705",292,26,4,26
"6706",292,27,2,26
"6707",292,38,2,27
"6708",292,31,6,38
"6709",292,20,4,31
"6710",292,30,3,20
"6711",292,23,1,30
"6712",292,19,6,23
"6713",292,18,4,19
"6714",292,21,6,18
"6715",292,17,3,21
"6716",292,26,4,17
"6717",293,3,1,0
"6718",293,1,1,3
"6719",293,3,1,1
"6720",293,0,2,3
"6721",293,2,2,0
"6722",293,5,2,2
"6723",293,2,4,5
"6724",293,13,2,2
"6725",293,4,2,13
"6726",293,10,2,4
"6727",293,10,1,10
"6728",293,9,6,10
"6729",293,12,1,9
"6730",293,3,2,12
"6731",293,2,1,3
"6732",293,0,0,2
"6733",293,3,0,0
"6734",293,0,0,3
"6735",293,0,0,0
"6736",293,0,0,0
"6737",293,0,0,0
"6738",293,0,0,0
"6739",293,0,0,0
"6740",294,15,2,3
"6741",294,3,1,15
"6742",294,0,1,3
"6743",294,4,2,0
"6744",294,7,0,4
"6745",294,4,2,7
"6746",294,12,2,4
"6747",294,0,2,12
"6748",294,5,1,0
"6749",294,11,3,5
"6750",294,6,2,11
"6751",294,9,2,6
"6752",294,3,2,9
"6753",294,5,1,3
"6754",294,6,1,5
"6755",294,4,3,6
"6756",294,0,2,4
"6757",294,2,2,0
"6758",294,7,4,2
"6759",294,1,1,7
"6760",294,16,2,1
"6761",294,3,3,16
"6762",294,6,3,3
"6763",295,0,2,0
"6764",295,0,1,0
"6765",295,0,2,0
"6766",295,0,1,0
"6767",295,1,1,0
"6768",295,0,2,1
"6769",295,0,4,0
"6770",295,0,3,0
"6771",295,0,2,0
"6772",295,0,2,0
"6773",295,2,3,0
"6774",295,0,7,2
"6775",295,0,0,0
"6776",295,0,1,0
"6777",295,0,0,0
"6778",295,0,1,0
"6779",295,0,0,0
"6780",295,0,0,0
"6781",295,0,0,0
"6782",295,0,0,0
"6783",295,0,0,0
"6784",295,0,0,0
"6785",295,0,0,0
"6786",296,0,0,0
"6787",296,0,0,0
"6788",296,0,0,0
"6789",296,0,0,0
"6790",296,0,0,0
"6791",296,0,0,0
"6792",296,3,0,0
"6793",296,0,0,3
"6794",296,3,0,0
"6795",296,2,0,3
"6796",296,7,0,2
"6797",296,6,0,7
"6798",296,8,1,6
"6799",296,5,1,8
"6800",296,6,1,5
"6801",296,4,1,6
"6802",296,2,1,4
"6803",296,6,1,2
"6804",296,4,1,6
"6805",296,3,2,4
"6806",296,3,3,3
"6807",296,2,2,3
"6808",296,0,3,2
"6809",297,4,2,2
"6810",297,2,4,4
"6811",297,3,2,2
"6812",297,1,2,3
"6813",297,6,1,1
"6814",297,2,1,6
"6815",297,0,0,2
"6816",297,0,0,0
"6817",297,3,0,0
"6818",297,1,0,3
"6819",297,1,2,1
"6820",297,3,0,1
"6821",297,2,1,3
"6822",297,0,0,2
"6823",297,3,1,0
"6824",297,5,2,3
"6825",297,5,1,5
"6826",297,1,0,5
"6827",297,1,2,1
"6828",297,1,1,1
"6829",297,0,0,1
"6830",297,3,1,0
"6831",297,1,2,3
"6832",298,0,2,9
"6833",298,1,1,0
"6834",298,0,2,1
"6835",298,0,2,0
"6836",298,0,3,0
"6837",298,0,1,0
"6838",298,0,2,0
"6839",298,3,1,0
"6840",298,0,2,3
"6841",298,0,1,0
"6842",298,0,2,0
"6843",298,0,1,0
"6844",298,1,2,0
"6845",298,0,3,1
"6846",298,0,1,0
"6847",298,0,0,0
"6848",298,0,3,0
"6849",298,0,0,0
"6850",298,0,2,0
"6851",298,0,1,0
"6852",298,0,1,0
"6853",298,1,0,0
"6854",298,0,1,1
"6855",299,6,1,9
"6856",299,1,1,6
"6857",299,5,2,1
"6858",299,2,0,5
"6859",299,7,5,2
"6860",299,4,2,7
"6861",299,6,2,4
"6862",299,4,2,6
"6863",299,4,3,4
"6864",299,2,1,4
"6865",299,4,4,2
"6866",299,4,2,4
"6867",299,4,3,4
"6868",299,2,1,4
"6869",299,5,3,2
"6870",299,7,1,5
"6871",299,4,3,7
"6872",299,4,1,4
"6873",299,5,2,4
"6874",299,1,7,5
"6875",299,2,7,1
"6876",299,3,4,2
"6877",299,5,6,3
"6878",300,21,4,22
"6879",300,36,1,21
"6880",300,32,4,36
"6881",300,33,2,32
"6882",300,36,5,33
"6883",300,29,2,36
"6884",300,31,1,29
"6885",300,53,2,31
"6886",300,34,2,53
"6887",300,47,2,34
"6888",300,45,4,47
"6889",300,24,1,45
"6890",300,14,0,24
"6891",300,3,0,14
"6892",300,4,0,3
"6893",300,3,0,4
"6894",300,3,0,3
"6895",300,0,0,3
"6896",300,0,0,0
"6897",300,0,0,0
"6898",300,1,0,0
"6899",300,0,0,1
"6900",300,0,0,0
"6901",301,0,0,0
"6902",301,6,1,0
"6903",301,0,2,6
"6904",301,0,3,0
"6905",301,0,2,0
"6906",301,0,2,0
"6907",301,0,3,0
"6908",301,0,2,0
"6909",301,0,2,0
"6910",301,0,3,0
"6911",301,0,1,0
"6912",301,0,2,0
"6913",301,7,1,0
"6914",301,0,2,7
"6915",301,7,2,0
"6916",301,0,3,7
"6917",301,0,4,0
"6918",301,0,0,0
"6919",301,7,1,0
"6920",301,7,2,7
"6921",301,7,1,7
"6922",301,0,3,7
"6923",301,0,4,0
"6924",302,3,0,3
"6925",302,5,0,3
"6926",302,1,0,5
"6927",302,0,0,1
"6928",302,6,2,0
"6929",302,2,1,6
"6930",302,0,1,2
"6931",302,0,4,0
"6932",302,3,1,0
"6933",302,1,3,3
"6934",302,0,2,1
"6935",302,4,4,0
"6936",302,0,1,4
"6937",302,1,0,0
"6938",302,1,0,1
"6939",302,0,0,1
"6940",302,0,0,0
"6941",302,0,0,0
"6942",302,0,0,0
"6943",302,2,0,0
"6944",302,0,0,2
"6945",302,0,0,0
"6946",302,0,0,0
"6947",303,12,1,13
"6948",303,3,2,12
"6949",303,2,1,3
"6950",303,5,2,2
"6951",303,12,2,5
"6952",303,4,1,12
"6953",303,10,2,4
"6954",303,5,2,10
"6955",303,7,4,5
"6956",303,6,2,7
"6957",303,8,2,6
"6958",303,9,3,8
"6959",303,8,2,9
"6960",303,5,2,8
"6961",303,2,1,5
"6962",303,4,3,2
"6963",303,5,1,4
"6964",303,4,1,5
"6965",303,3,3,4
"6966",303,9,1,3
"6967",303,11,1,9
"6968",303,8,2,11
"6969",303,10,2,8
"6970",304,2,0,5
"6971",304,4,1,2
"6972",304,9,0,4
"6973",304,3,0,9
"6974",304,4,0,3
"6975",304,5,0,4
"6976",304,5,0,5
"6977",304,1,0,5
"6978",304,1,2,1
"6979",304,6,4,1
"6980",304,2,4,6
"6981",304,9,3,2
"6982",304,6,3,9
"6983",304,4,2,6
"6984",304,10,0,4
"6985",304,9,0,10
"6986",304,6,0,9
"6987",304,8,0,6
"6988",304,2,1,8
"6989",304,5,1,2
"6990",304,10,2,5
"6991",304,5,0,10
"6992",304,3,2,5
"6993",305,14,2,9
"6994",305,9,1,14
"6995",305,8,2,9
"6996",305,10,0,8
"6997",305,15,2,10
"6998",305,9,0,15
"6999",305,14,2,9
"7000",305,9,2,14
"7001",305,3,2,9
"7002",305,10,1,3
"7003",305,9,2,10
"7004",305,8,2,9
"7005",305,8,2,8
"7006",305,7,3,8
"7007",305,6,2,7
"7008",305,9,2,6
"7009",305,6,2,9
"7010",305,6,1,6
"7011",305,10,2,6
"7012",305,10,2,10
"7013",305,5,1,10
"7014",305,3,0,5
"7015",305,4,0,3
"7016",306,8,1,12
"7017",306,9,0,8
"7018",306,13,1,9
"7019",306,2,1,13
"7020",306,5,0,2
"7021",306,7,1,5
"7022",306,4,0,7
"7023",306,13,2,4
"7024",306,9,2,13
"7025",306,7,3,9
"7026",306,2,4,7
"7027",306,8,3,2
"7028",306,7,3,8
"7029",306,8,2,7
"7030",306,11,2,8
"7031",306,5,4,11
"7032",306,3,3,5
"7033",306,6,1,3
"7034",306,3,3,6
"7035",306,5,7,3
"7036",306,4,5,5
"7037",306,1,7,4
"7038",306,5,4,1
"7039",307,0,0,5
"7040",307,1,0,0
"7041",307,0,3,1
"7042",307,1,1,0
"7043",307,3,3,1
"7044",307,0,2,3
"7045",307,3,2,0
"7046",307,3,0,3
"7047",307,1,4,3
"7048",307,4,1,1
"7049",307,8,2,4
"7050",307,10,2,8
"7051",307,0,1,10
"7052",307,3,2,0
"7053",307,3,0,3
"7054",307,0,2,3
"7055",307,3,0,0
"7056",307,6,1,3
"7057",307,1,2,6
"7058",307,0,2,1
"7059",307,1,2,0
"7060",307,2,2,1
"7061",307,3,3,2
"7062",308,5,1,6
"7063",308,15,2,5
"7064",308,7,2,15
"7065",308,5,2,7
"7066",308,6,1,5
"7067",308,8,2,6
"7068",308,1,0,8
"7069",308,3,0,1
"7070",308,6,1,3
"7071",308,9,1,6
"7072",308,1,0,9
"7073",308,11,0,1
"7074",308,5,0,11
"7075",308,0,3,5
"7076",308,10,3,0
"7077",308,6,0,10
"7078",308,3,1,6
"7079",308,3,3,3
"7080",308,8,1,3
"7081",308,5,2,8
"7082",308,4,1,5
"7083",308,3,2,4
"7084",308,2,2,3
"7085",309,0,0,0
"7086",309,0,2,0
"7087",309,0,1,0
"7088",309,0,1,0
"7089",309,0,2,0
"7090",309,0,2,0
"7091",309,0,1,0
"7092",309,0,4,0
"7093",309,0,0,0
"7094",309,0,0,0
"7095",309,0,2,0
"7096",309,0,0,0
"7097",309,0,0,0
"7098",309,0,0,0
"7099",309,0,0,0
"7100",309,0,1,0
"7101",309,1,0,0
"7102",309,0,0,1
"7103",309,1,1,0
"7104",309,2,1,1
"7105",309,0,1,2
"7106",309,2,3,0
"7107",309,0,1,2
"7108",310,0,0,0
"7109",310,0,1,0
"7110",310,0,1,0
"7111",310,0,1,0
"7112",310,0,2,0
"7113",310,1,0,0
"7114",310,0,1,1
"7115",310,2,1,0
"7116",310,4,1,2
"7117",310,0,2,4
"7118",310,2,0,0
"7119",310,0,2,2
"7120",310,0,0,0
"7121",310,0,3,0
"7122",310,0,4,0
"7123",310,0,4,0
"7124",310,0,5,0
"7125",310,0,2,0
"7126",310,0,1,0
"7127",310,0,2,0
"7128",310,0,1,0
"7129",310,0,2,0
"7130",310,0,1,0
"7131",311,3,0,1
"7132",311,0,0,3
"7133",311,11,0,0
"7134",311,0,1,11
"7135",311,1,2,0
"7136",311,5,1,1
"7137",311,1,1,5
"7138",311,3,1,1
"7139",311,2,2,3
"7140",311,0,0,2
"7141",311,2,0,0
"7142",311,4,0,2
"7143",311,1,0,4
"7144",311,1,0,1
"7145",311,0,0,1
"7146",311,0,0,0
"7147",311,0,0,0
"7148",311,2,1,0
"7149",311,0,1,2
"7150",311,1,2,0
"7151",311,1,2,1
"7152",311,5,3,1
"7153",311,1,1,5
"7154",312,5,0,3
"7155",312,7,0,5
"7156",312,9,0,7
"7157",312,0,0,9
"7158",312,3,0,0
"7159",312,3,0,3
"7160",312,4,0,3
"7161",312,2,1,4
"7162",312,7,1,2
"7163",312,4,0,7
"7164",312,5,0,4
"7165",312,2,2,5
"7166",312,6,2,2
"7167",312,5,1,6
"7168",312,1,0,5
"7169",312,4,0,1
"7170",312,5,0,4
"7171",312,3,0,5
"7172",312,2,0,3
"7173",312,1,0,2
"7174",312,2,0,1
"7175",312,0,0,2
"7176",312,2,0,0
"7177",313,3,3,0
"7178",313,3,1,3
"7179",313,4,3,3
"7180",313,0,2,4
"7181",313,2,3,0
"7182",313,2,1,2
"7183",313,5,2,2
"7184",313,0,4,5
"7185",313,2,2,0
"7186",313,3,2,2
"7187",313,1,2,3
"7188",313,2,0,1
"7189",313,1,0,2
"7190",313,4,0,1
"7191",313,3,0,4
"7192",313,2,0,3
"7193",313,8,3,2
"7194",313,3,2,8
"7195",313,1,2,3
"7196",313,8,2,1
"7197",313,1,9,8
"7198",313,8,6,1
"7199",313,5,4,8
"7200",314,7,3,6
"7201",314,3,1,7
"7202",314,6,2,3
"7203",314,3,3,6
"7204",314,2,3,3
"7205",314,5,1,2
"7206",314,3,2,5
"7207",314,10,3,3
"7208",314,3,2,10
"7209",314,10,2,3
"7210",314,8,4,10
"7211",314,7,1,8
"7212",314,7,1,7
"7213",314,5,0,7
"7214",314,4,0,5
"7215",314,2,2,4
"7216",314,5,2,2
"7217",314,6,2,5
"7218",314,5,4,6
"7219",314,4,4,5
"7220",314,5,5,4
"7221",314,6,2,5
"7222",314,5,2,6
"7223",315,13,2,9
"7224",315,3,1,13
"7225",315,5,1,3
"7226",315,9,2,5
"7227",315,6,4,9
"7228",315,8,1,6
"7229",315,4,3,8
"7230",315,13,1,4
"7231",315,8,2,13
"7232",315,9,2,8
"7233",315,4,2,9
"7234",315,6,4,4
"7235",315,9,3,6
"7236",315,10,0,9
"7237",315,8,3,10
"7238",315,2,1,8
"7239",315,4,2,2
"7240",315,7,3,4
"7241",315,5,1,7
"7242",315,11,2,5
"7243",315,5,1,11
"7244",315,3,2,5
"7245",315,0,3,3
"7246",316,0,0,0
"7247",316,0,0,0
"7248",316,0,0,0
"7249",316,0,0,0
"7250",316,0,0,0
"7251",316,0,0,0
"7252",316,0,0,0
"7253",316,0,0,0
"7254",316,0,0,0
"7255",316,0,0,0
"7256",316,0,1,0
"7257",316,2,0,0
"7258",316,0,0,2
"7259",316,2,0,0
"7260",316,4,0,2
"7261",316,2,3,4
"7262",316,2,1,2
"7263",316,3,1,2
"7264",316,0,2,3
"7265",316,0,5,0
"7266",316,0,1,0
"7267",316,1,2,0
"7268",316,5,1,1
"7269",317,4,1,0
"7270",317,0,1,4
"7271",317,2,2,0
"7272",317,7,1,2
"7273",317,4,2,7
"7274",317,0,2,4
"7275",317,0,3,0
"7276",317,0,1,0
"7277",317,0,2,0
"7278",317,0,1,0
"7279",317,0,1,0
"7280",317,0,2,0
"7281",317,0,2,0
"7282",317,1,2,0
"7283",317,0,0,1
"7284",317,4,0,0
"7285",317,4,1,4
"7286",317,2,0,4
"7287",317,5,1,2
"7288",317,0,1,5
"7289",317,0,3,0
"7290",317,0,4,0
"7291",317,1,5,0
"7292",318,0,2,6
"7293",318,2,0,0
"7294",318,2,1,2
"7295",318,2,1,2
"7296",318,3,2,2
"7297",318,4,3,3
"7298",318,4,3,4
"7299",318,3,4,4
"7300",318,4,4,3
"7301",318,6,2,4
"7302",318,2,3,6
"7303",318,2,3,2
"7304",318,6,2,2
"7305",318,2,2,6
"7306",318,2,3,2
"7307",318,0,3,2
"7308",318,0,1,0
"7309",318,0,0,0
"7310",318,2,2,0
"7311",318,0,1,2
"7312",318,8,3,0
"7313",318,0,1,8
"7314",318,0,2,0
"7315",319,7,3,4
"7316",319,5,1,7
"7317",319,0,2,5
"7318",319,7,2,0
"7319",319,11,3,7
"7320",319,3,2,11
"7321",319,7,3,3
"7322",319,7,2,7
"7323",319,7,3,7
"7324",319,6,3,7
"7325",319,10,3,6
"7326",319,20,3,10
"7327",319,9,3,20
"7328",319,3,3,9
"7329",319,0,3,3
"7330",319,0,3,0
"7331",319,7,2,0
"7332",319,7,2,7
"7333",319,9,3,7
"7334",319,0,3,9
"7335",319,14,3,0
"7336",319,15,2,14
"7337",319,10,1,15
"7338",320,3,1,0
"7339",320,0,0,3
"7340",320,2,1,0
"7341",320,3,2,2
"7342",320,0,1,3
"7343",320,0,0,0
"7344",320,0,2,0
"7345",320,0,3,0
"7346",320,0,2,0
"7347",320,3,2,0
"7348",320,0,3,3
"7349",320,0,4,0
"7350",320,0,3,0
"7351",320,5,2,0
"7352",320,5,4,5
"7353",320,0,3,5
"7354",320,0,4,0
"7355",320,0,2,0
"7356",320,0,5,0
"7357",320,12,6,0
"7358",320,0,4,12
"7359",320,3,3,0
"7360",320,0,2,3
"7361",321,0,1,0
"7362",321,0,0,0
"7363",321,0,3,0
"7364",321,0,2,0
"7365",321,0,3,0
"7366",321,0,2,0
"7367",321,0,1,0
"7368",321,0,3,0
"7369",321,0,0,0
"7370",321,0,1,0
"7371",321,0,3,0
"7372",321,0,4,0
"7373",321,0,0,0
"7374",321,2,2,0
"7375",321,0,1,2
"7376",321,0,2,0
"7377",321,0,4,0
"7378",321,0,2,0
"7379",321,0,1,0
"7380",321,0,2,0
"7381",321,0,3,0
"7382",321,0,3,0
"7383",321,0,4,0
"7384",322,2,1,1
"7385",322,0,0,2
"7386",322,0,0,0
"7387",322,2,1,0
"7388",322,0,1,2
"7389",322,0,1,0
"7390",322,2,1,0
"7391",322,2,1,2
"7392",322,2,1,2
"7393",322,2,2,2
"7394",322,1,0,2
"7395",322,0,0,1
"7396",322,1,1,0
"7397",322,0,0,1
"7398",322,5,0,0
"7399",322,2,1,5
"7400",322,1,0,2
"7401",322,2,0,1
"7402",322,0,0,2
"7403",322,0,3,0
"7404",322,0,1,0
"7405",322,0,2,0
"7406",322,0,0,0
"7407",323,5,3,5
"7408",323,6,2,5
"7409",323,1,3,6
"7410",323,12,3,1
"7411",323,15,2,12
"7412",323,14,0,15
"7413",323,7,1,14
"7414",323,6,2,7
"7415",323,3,3,6
"7416",323,2,2,3
"7417",323,11,2,2
"7418",323,5,1,11
"7419",323,4,4,5
"7420",323,1,2,4
"7421",323,1,0,1
"7422",323,1,2,1
"7423",323,7,2,1
"7424",323,2,0,7
"7425",323,2,3,2
"7426",323,3,2,2
"7427",323,3,1,3
"7428",323,1,3,3
"7429",323,6,2,1
"7430",324,3,3,2
"7431",324,7,2,3
"7432",324,6,2,7
"7433",324,5,2,6
"7434",324,5,4,5
"7435",324,6,2,5
"7436",324,4,3,6
"7437",324,7,4,4
"7438",324,4,4,7
"7439",324,5,2,4
"7440",324,12,4,5
"7441",324,8,6,12
"7442",324,1,2,8
"7443",324,4,5,1
"7444",324,2,3,4
"7445",324,4,3,2
"7446",324,6,1,4
"7447",324,9,4,6
"7448",324,3,5,9
"7449",324,7,3,3
"7450",324,3,3,7
"7451",324,4,3,3
"7452",324,6,2,4
"7453",325,4,2,5
"7454",325,0,2,4
"7455",325,4,1,0
"7456",325,2,2,4
"7457",325,1,1,2
"7458",325,0,1,1
"7459",325,3,1,0
"7460",325,2,2,3
"7461",325,0,1,2
"7462",325,3,3,0
"7463",325,5,2,3
"7464",325,2,3,5
"7465",325,3,2,2
"7466",325,0,4,3
"7467",325,2,2,0
"7468",325,4,3,2
"7469",325,1,2,4
"7470",325,0,3,1
"7471",325,0,4,0
"7472",325,2,2,0
"7473",325,3,3,2
"7474",325,1,2,3
"7475",325,1,1,1
"7476",326,4,3,3
"7477",326,1,0,4
"7478",326,1,1,1
"7479",326,2,2,1
"7480",326,14,1,2
"7481",326,6,0,14
"7482",326,4,0,6
"7483",326,2,0,4
"7484",326,6,0,2
"7485",326,7,0,6
"7486",326,4,0,7
"7487",326,7,0,4
"7488",326,5,0,7
"7489",326,2,0,5
"7490",326,5,0,2
"7491",326,9,0,5
"7492",326,3,0,9
"7493",326,7,0,3
"7494",326,0,0,7
"7495",326,4,1,0
"7496",326,2,2,4
"7497",326,8,0,2
"7498",326,2,0,8
"7499",327,2,1,4
"7500",327,9,3,2
"7501",327,3,0,9
"7502",327,9,3,3
"7503",327,4,2,9
"7504",327,2,2,4
"7505",327,7,2,2
"7506",327,3,1,7
"7507",327,6,0,3
"7508",327,4,2,6
"7509",327,3,1,4
"7510",327,6,1,3
"7511",327,7,1,6
"7512",327,7,2,7
"7513",327,0,1,7
"7514",327,3,2,0
"7515",327,3,3,3
