"","id","exp10","avg_samp"
"947",947,0,0.195652173913043
"948",948,0,0.0652173913043478
"949",949,0,0.547826086956522
"950",950,0,0.28695652173913
"951",951,0,0.478260869565217
"952",952,0,0.0521739130434783
"953",953,0,0.173913043478261
"954",954,0,0.421739130434783
"955",955,1,0.504347826086957
"956",956,0,0.126086956521739
"957",957,0,0.121739130434783
"958",958,1,0.0304347826086957
"959",959,0,1.06086956521739
"960",960,0,0.104347826086957
"961",961,0,1.47826086956522
"962",962,0,0.0869565217391304
"963",963,1,0.495652173913044
"964",964,0,0.326086956521739
"965",965,0,0.317391304347826
"966",966,1,0.304347826086957
"967",967,1,0.130434782608696
"968",968,0,0.282608695652174
"969",969,0,0.269565217391304
"970",970,0,0.3
"971",971,0,0.0608695652173913
"972",972,1,0.230434782608696
"973",973,1,0.173913043478261
"974",974,1,0.665217391304348
"975",975,0,0.143478260869565
"976",976,0,0.0956521739130435
"977",977,1,0.739130434782609
"978",978,0,0.28695652173913
"979",979,0,1.35217391304348
"980",980,0,0.191304347826087
"981",981,0,0
"982",982,0,0.282608695652174
"983",983,1,0.308695652173913
"984",984,0,0.0217391304347826
"985",985,0,0.717391304347826
"986",986,0,0.0217391304347826
"987",987,0,0.00869565217391304
"988",988,1,1.06521739130435
"989",989,0,0.091304347826087
"990",990,1,0.21304347826087
"991",991,1,0.0434782608695652
"992",992,0,0.534782608695652
"993",993,1,0.430434782608696
"994",994,1,0.443478260869565
"995",995,0,0.373913043478261
"996",996,0,0.247826086956522
"997",997,1,0.28695652173913
"998",998,0,0
"999",999,0,0
"1000",1000,1,0.0434782608695652
